method,policy,epoch,elapsed_min,n,cumulative_energy_kwh_mean,cumulative_energy_kwh_std,cumulative_energy_kwh_min,cumulative_energy_kwh_max,cumulative_operating_s_mean,cumulative_operating_s_std,cumulative_operating_s_min,cumulative_operating_s_max,cumulative_planning_runtime_s_mean,cumulative_planning_runtime_s_std,cumulative_planning_runtime_s_min,cumulative_planning_runtime_s_max,latency_adjusted_energy_kwh_mean,latency_adjusted_energy_kwh_std,latency_adjusted_energy_kwh_min,latency_adjusted_energy_kwh_max
proposed,static_live,37,37.0,10,129.89717834418852,11.506643686094652,114.1431654644906,153.7979679044742,2280.0,0.0,2280.0,2280.0,1139.5955789000727,0.0,1139.5955789000727,1139.5955789000727,129.89717834418852,11.506643686094652,114.1431654644906,153.7979679044742
proposed,static_live,38,38.0,10,132.12576164856736,11.80534056707112,119.24532681399828,157.45566224355673,2340.0,0.0,2340.0,2340.0,1139.5955789000727,0.0,1139.5955789000727,1139.5955789000727,132.12576164856736,11.80534056707112,119.24532681399828,157.45566224355673
proposed,static_live,39,39.0,10,133.70261465768533,11.443803197256011,119.39504227344304,157.81766478936552,2400.0,0.0,2400.0,2400.0,1139.5955789000727,0.0,1139.5955789000727,1139.5955789000727,133.70261465768533,11.443803197256011,119.39504227344304,157.81766478936552
proposed,static_live,40,40.0,10,134.7656907658719,11.801696963771471,120.16894868474978,159.87796913229192,2460.0,0.0,2460.0,2460.0,1139.5955789000727,0.0,1139.5955789000727,1139.5955789000727,134.7656907658719,11.801696963771471,120.16894868474978,159.87796913229192
proposed,static_live,41,41.0,10,135.5894731513111,11.706573592389171,122.2131837054454,160.4595868008633,2520.0,0.0,2520.0,2520.0,1139.5955789000727,0.0,1139.5955789000727,1139.5955789000727,135.5894731513111,11.706573592389171,122.2131837054454,160.4595868008633
proposed,static_live,42,42.0,10,136.88943779417204,11.855927919870311,122.30651703877872,161.11034919091318,2580.0,0.0,2580.0,2580.0,1139.5955789000727,0.0,1139.5955789000727,1139.5955789000727,136.88943779417204,11.855927919870311,122.30651703877872,161.11034919091318
proposed,static_live,43,43.0,10,138.12247920626345,11.83117810997005,122.77221176001402,162.6989546138855,2640.0,0.0,2640.0,2640.0,1139.5955789000727,0.0,1139.5955789000727,1139.5955789000727,138.12247920626345,11.83117810997005,122.77221176001402,162.6989546138855
proposed,static_live,44,44.0,10,138.59930824483126,11.710724222564082,124.00680285476788,163.11732503079566,2700.0,0.0,2700.0,2700.0,1139.5955789000727,0.0,1139.5955789000727,1139.5955789000727,138.59930824483126,11.710724222564082,124.00680285476788,163.11732503079566
proposed,static_live,45,45.0,10,141.55721100708564,14.640072124038198,124.1001361881012,167.70861169043295,2765.272675679224,16.67366450972252,2760.0,2812.7267567922377,1139.5955789000727,0.0,1139.5955789000727,1139.5955789000727,141.55721100708564,14.640072124038198,124.1001361881012,167.70861169043295
proposed,static_live,46,46.0,10,143.3596601034104,17.119574549863216,125.15327027851674,177.39897339092855,2826.868338219073,24.38252632469447,2812.7267567922377,2895.956625398488,1139.5955789000727,0.0,1139.5955789000727,1139.5955789000727,143.3596601034104,17.119574549863216,125.15327027851674,177.39897339092855
proposed,static_live,47,47.0,10,145.32146604980016,16.92032776531634,126.5847579631634,177.39897339092855,2882.9576765260836,35.3342202184233,2812.7267567922377,2960.893383070109,1139.5955789000727,0.0,1139.5955789000727,1139.5955789000727,145.32146604980016,16.92032776531634,126.5847579631634,177.39897339092855
proposed,static_live,48,48.0,10,145.89616710801687,16.51292382280113,126.67809129649672,177.39897339092855,2924.9576765260836,42.57296453552315,2812.7267567922377,2960.893383070109,1139.5955789000727,0.0,1139.5955789000727,1139.5955789000727,145.89616710801687,16.51292382280113,126.67809129649672,177.39897339092855
proposed,static_live,49,49.0,10,149.46163525618633,14.440054007530104,130.36497241829872,177.39897339092855,2975.975117586904,71.59898827897501,2812.7267567922377,3059.550171472765,1139.5955789000727,0.0,1139.5955789000727,1139.5955789000727,149.46163525618633,14.440054007530104,130.36497241829872,177.39897339092855
proposed,static_live,50,50.0,10,149.79050152313954,14.353056647413771,130.71849168545248,177.39897339092855,3005.975117586904,87.90946450816611,2812.7267567922377,3060.0,1139.5955789000727,0.0,1139.5955789000727,1139.5955789000727,149.79050152313954,14.353056647413771,130.71849168545248,177.39897339092855
proposed,static_live,51,51.0,10,150.30980197366188,13.83511770291703,131.85562050382043,177.39897339092855,3035.975117586904,111.03932986853003,2812.7267567922377,3120.0,1139.5955789000727,0.0,1139.5955789000727,1139.5955789000727,150.30980197366188,13.83511770291703,131.85562050382043,177.39897339092855
proposed,static_live,52,52.0,10,151.7686031635094,14.733059544668823,131.94895383715377,177.39897339092855,3070.5323274510783,142.45637358767635,2812.7267567922377,3225.5720986417427,1139.5955789000727,0.0,1139.5955789000727,1139.5955789000727,151.7686031635094,14.733059544668823,131.94895383715377,177.39897339092855
proposed,static_live,53,53.0,10,154.93434345308566,12.87316484655959,132.75520471395208,177.39897339092855,3104.990382990045,176.0802283230247,2812.7267567922377,3306.579365354469,1139.5955789000727,0.0,1139.5955789000727,1139.5955789000727,154.93434345308566,12.87316484655959,132.75520471395208,177.39897339092855
proposed,static_live,54,54.0,10,154.9686841618495,12.819710235771288,133.00527846825713,177.39897339092855,3116.990382990045,187.73519451580546,2812.7267567922377,3306.579365354469,1139.5955789000727,0.0,1139.5955789000727,1139.5955789000727,154.9686841618495,12.819710235771288,133.00527846825713,177.39897339092855
proposed,static_live,55,55.0,10,156.390820027579,12.71547895790758,133.0986118015905,177.39897339092855,3134.0940149352737,208.91434554084273,2812.7267567922377,3411.0363194522856,1139.5955789000727,0.0,1139.5955789000727,1139.5955789000727,156.390820027579,12.71547895790758,133.0986118015905,177.39897339092855
proposed,static_live,56,56.0,10,156.57815604216825,12.342518144711148,134.97197194748307,177.39897339092855,3140.0940149352737,216.8346918129607,2812.7267567922377,3420.0,1139.5955789000727,0.0,1139.5955789000727,1139.5955789000727,156.57815604216825,12.342518144711148,134.97197194748307,177.39897339092855
proposed,static_live,57,57.0,10,156.58748937550158,12.32438627278983,135.0653052808164,177.39897339092855,3146.0940149352737,226.07380072552564,2812.7267567922377,3480.0,1139.5955789000727,0.0,1139.5955789000727,1139.5955789000727,156.58748937550158,12.32438627278983,135.0653052808164,177.39897339092855
proposed,static_live,58,58.0,10,157.95104286421105,10.26004396438882,143.94069857229124,177.39897339092855,3156.5590214891035,244.8871189859444,2812.7267567922377,3584.650065538301,1139.5955789000727,0.0,1139.5955789000727,1139.5955789000727,157.95104286421105,10.26004396438882,143.94069857229124,177.39897339092855
proposed,static_live,59,59.0,10,157.95104286421105,10.26004396438882,143.94069857229124,177.39897339092855,3156.5590214891035,244.8871189859444,2812.7267567922377,3584.650065538301,1139.5955789000727,0.0,1139.5955789000727,1139.5955789000727,157.95104286421105,10.26004396438882,143.94069857229124,177.39897339092855
proposed,static_live,60,60.0,10,157.95104286421105,10.26004396438882,143.94069857229124,177.39897339092855,3156.5590214891035,244.8871189859444,2812.7267567922377,3584.650065538301,1139.5955789000727,0.0,1139.5955789000727,1139.5955789000727,157.95104286421105,10.26004396438882,143.94069857229124,177.39897339092855
proposed,static_live,61,61.0,10,157.95104286421105,10.26004396438882,143.94069857229124,177.39897339092855,3156.5590214891035,244.8871189859444,2812.7267567922377,3584.650065538301,1139.5955789000727,0.0,1139.5955789000727,1139.5955789000727,157.95104286421105,10.26004396438882,143.94069857229124,177.39897339092855
proposed,static_live,62,62.0,10,157.95104286421105,10.26004396438882,143.94069857229124,177.39897339092855,3156.5590214891035,244.8871189859444,2812.7267567922377,3584.650065538301,1139.5955789000727,0.0,1139.5955789000727,1139.5955789000727,157.95104286421105,10.26004396438882,143.94069857229124,177.39897339092855
proposed,static_live,63,63.0,10,157.95104286421105,10.26004396438882,143.94069857229124,177.39897339092855,3156.5590214891035,244.8871189859444,2812.7267567922377,3584.650065538301,1139.5955789000727,0.0,1139.5955789000727,1139.5955789000727,157.95104286421105,10.26004396438882,143.94069857229124,177.39897339092855
proposed,static_live,64,64.0,10,157.95104286421105,10.26004396438882,143.94069857229124,177.39897339092855,3156.5590214891035,244.8871189859444,2812.7267567922377,3584.650065538301,1139.5955789000727,0.0,1139.5955789000727,1139.5955789000727,157.95104286421105,10.26004396438882,143.94069857229124,177.39897339092855
pso,adaptive,0,0.0,10,17.41716950529079,0.0,17.41716950529079,17.41716950529079,60.0,0.0,60.0,60.0,21.334564200020395,0.0,21.334564200020395,21.334564200020395,17.41716950529079,0.0,17.41716950529079,17.41716950529079
pso,adaptive,1,1.0,10,20.328898302767588,0.0,20.328898302767588,20.328898302767588,120.0,0.0,120.0,120.0,21.334564200020395,0.0,21.334564200020395,21.334564200020395,20.328898302767588,0.0,20.328898302767588,20.328898302767588
pso,adaptive,2,2.0,10,25.27485167937211,0.0,25.27485167937211,25.27485167937211,180.0,0.0,180.0,180.0,21.334564200020395,0.0,21.334564200020395,21.334564200020395,25.27485167937211,0.0,25.27485167937211,25.27485167937211
pso,adaptive,3,3.0,10,30.56072248536949,0.0,30.56072248536949,30.56072248536949,240.0,0.0,240.0,240.0,21.334564200020395,0.0,21.334564200020395,21.334564200020395,30.56072248536949,0.0,30.56072248536949,30.56072248536949
pso,adaptive,4,4.0,10,35.329161543556125,0.0,35.329161543556125,35.329161543556125,300.0,0.0,300.0,300.0,21.334564200020395,0.0,21.334564200020395,21.334564200020395,35.329161543556125,0.0,35.329161543556125,35.329161543556125
pso,adaptive,5,5.0,10,37.66454111044615,0.0,37.66454111044615,37.66454111044615,360.0,0.0,360.0,360.0,836.3312712899875,4.20668390089609,826.9595660000341,840.7289291000925,37.66454111044615,0.0,37.66454111044615,37.66454111044615
pso,adaptive,6,6.0,10,40.766281378631376,0.0,40.766281378631376,40.766281378631376,420.0,0.0,420.0,420.0,836.3312712899875,4.20668390089609,826.9595660000341,840.7289291000925,40.766281378631376,0.0,40.766281378631376,40.766281378631376
pso,adaptive,7,7.0,10,45.8435885309894,0.0,45.8435885309894,45.8435885309894,480.0,0.0,480.0,480.0,836.3312712899875,4.20668390089609,826.9595660000341,840.7289291000925,45.8435885309894,0.0,45.8435885309894,45.8435885309894
pso,adaptive,8,8.0,10,50.412389898378905,0.0,50.412389898378905,50.412389898378905,540.0,0.0,540.0,540.0,836.3312712899875,4.20668390089609,826.9595660000341,840.7289291000925,50.412389898378905,0.0,50.412389898378905,50.412389898378905
pso,adaptive,9,9.0,10,53.31116502198498,0.0,53.31116502198498,53.31116502198498,600.0,0.0,600.0,600.0,836.3312712899875,4.20668390089609,826.9595660000341,840.7289291000925,53.31116502198498,0.0,53.31116502198498,53.31116502198498
pso,adaptive,10,10.0,10,55.772362744396695,0.0,55.772362744396695,55.772362744396695,660.0,0.0,660.0,660.0,1282.5178472999717,7.978851451998147,1268.2183969998732,1291.8367422001902,55.772362744396695,0.0,55.772362744396695,55.772362744396695
pso,adaptive,11,11.0,10,61.31685330251889,0.07785674602485854,61.25094842363071,61.46378624079711,720.0,0.0,720.0,720.0,1282.5178472999717,7.978851451998147,1268.2183969998732,1291.8367422001902,61.31685330251889,0.07785674602485854,61.25094842363071,61.46378624079711
pso,adaptive,12,12.0,10,64.85021464035724,0.19325900861668951,64.62192821817132,65.13106602303827,780.0,0.0,780.0,780.0,1282.5178472999717,7.978851451998147,1268.2183969998732,1291.8367422001902,64.85021464035724,0.19325900861668951,64.62192821817132,65.13106602303827
pso,adaptive,13,13.0,10,68.2515049626401,0.22289257787495165,67.9156054884116,68.55801378382063,840.0,0.0,840.0,840.0,1282.5178472999717,7.978851451998147,1268.2183969998732,1291.8367422001902,68.2515049626401,0.22289257787495165,67.9156054884116,68.55801378382063
pso,adaptive,14,14.0,10,69.588617902966,0.36097767500671685,68.96525011841256,70.13453914138468,900.0,0.0,900.0,900.0,1282.5178472999717,7.978851451998147,1268.2183969998732,1291.8367422001902,69.588617902966,0.36097767500671685,68.96525011841256,70.13453914138468
pso,adaptive,15,15.0,10,71.78500375804954,0.8360039235719741,70.5068238348348,72.97443316071504,960.0,0.0,960.0,960.0,1610.467655679991,33.820252727813376,1577.68261239992,1691.044532999862,71.78500375804954,0.8360039235719741,70.5068238348348,72.97443316071504
pso,adaptive,16,16.0,10,74.4870416142007,1.409173089938126,72.42849182992573,77.60164463023861,1020.0,0.0,1020.0,1020.0,1610.467655679991,33.820252727813376,1577.68261239992,1691.044532999862,74.4870416142007,1.409173089938126,72.42849182992573,77.60164463023861
pso,adaptive,17,17.0,10,76.62833108538857,1.7214344767381549,74.0963208909818,80.65650685174714,1080.0,0.0,1080.0,1080.0,1610.467655679991,33.820252727813376,1577.68261239992,1691.044532999862,76.62833108538857,1.7214344767381549,74.0963208909818,80.65650685174714
pso,adaptive,18,18.0,10,80.68533349219504,2.8059090448773363,76.86125705432664,87.47553169376557,1140.0,0.0,1140.0,1140.0,1610.467655679991,33.820252727813376,1577.68261239992,1691.044532999862,80.68533349219504,2.8059090448773363,76.86125705432664,87.47553169376557
pso,adaptive,19,19.0,10,85.05360177588526,3.5055953586648547,81.02317600844765,93.3948103844255,1200.0,0.0,1200.0,1200.0,1610.467655679991,33.820252727813376,1577.68261239992,1691.044532999862,85.05360177588526,3.5055953586648547,81.02317600844765,93.3948103844255
pso,adaptive,20,20.0,10,88.56167518912176,4.366597337300573,82.95171336847496,98.6957452559558,1260.0,0.0,1260.0,1260.0,1839.2590147699927,64.89916830460179,1753.8272046002094,1932.9661494998727,88.56167518912176,4.366597337300573,82.95171336847496,98.6957452559558
pso,adaptive,21,21.0,10,93.20604105718589,4.660649268976963,87.2885977865362,103.81562778546709,1320.0,0.0,1320.0,1320.0,1839.2590147699927,64.89916830460179,1753.8272046002094,1932.9661494998727,93.20604105718589,4.660649268976963,87.2885977865362,103.81562778546709
pso,adaptive,22,22.0,10,97.9883224504385,5.621967840815018,93.18674426740438,113.1517479461007,1380.0,0.0,1380.0,1380.0,1839.2590147699927,64.89916830460179,1753.8272046002094,1932.9661494998727,97.9883224504385,5.621967840815018,93.18674426740438,113.1517479461007
pso,adaptive,23,23.0,10,101.64073834038639,6.787715562805226,96.37876302825016,120.07519123105328,1440.0,0.0,1440.0,1440.0,1839.2590147699927,64.89916830460179,1753.8272046002094,1932.9661494998727,101.64073834038639,6.787715562805226,96.37876302825016,120.07519123105328
pso,adaptive,24,24.0,10,105.74463988056263,6.762547524096766,101.25667698180456,122.81251103291498,1500.0,0.0,1500.0,1500.0,1839.2590147699927,64.89916830460179,1753.8272046002094,1932.9661494998727,105.74463988056263,6.762547524096766,101.25667698180456,122.81251103291498
pso,adaptive,25,25.0,10,110.47523572915684,7.702001317300773,103.88061929295874,129.66429215773465,1560.0,0.0,1560.0,1560.0,1893.816410009982,79.78002852743656,1778.5179063999094,2004.805234399857,110.47523572915684,7.702001317300773,103.88061929295874,129.66429215773465
pso,adaptive,26,26.0,10,114.93618212268693,9.676958649322408,106.03135577873157,137.6617893015167,1620.0,0.0,1620.0,1620.0,1893.816410009982,79.78002852743656,1778.5179063999094,2004.805234399857,114.93618212268693,9.676958649322408,106.03135577873157,137.6617893015167
pso,adaptive,27,27.0,10,119.57163325604078,10.332391065761334,107.22959047173842,140.2765000323119,1680.0,0.0,1680.0,1680.0,1893.816410009982,79.78002852743656,1778.5179063999094,2004.805234399857,119.57163325604078,10.332391065761334,107.22959047173842,140.2765000323119
pso,adaptive,28,28.0,10,123.22044162406067,11.243684122707815,108.68038413499664,143.94875254292683,1740.0,0.0,1740.0,1740.0,1893.816410009982,79.78002852743656,1778.5179063999094,2004.805234399857,123.22044162406067,11.243684122707815,108.68038413499664,143.94875254292683
pso,adaptive,29,29.0,10,126.94734183340856,13.032033164076456,109.86909579682067,149.00747157943084,1800.0,0.0,1800.0,1800.0,1893.816410009982,79.78002852743656,1778.5179063999094,2004.805234399857,126.94734183340856,13.032033164076456,109.86909579682067,149.00747157943084
pso,adaptive,30,30.0,10,129.51102971664017,13.481499170801854,113.31995771772796,149.8049586276285,1860.0,0.0,1860.0,1860.0,1910.2464415199822,91.31082238748071,1781.2731384999352,2027.7094379998744,129.51102971664017,13.481499170801854,113.31995771772796,149.8049586276285
pso,adaptive,31,31.0,10,133.03789128948128,13.821952352131918,114.9735826574038,153.09986111786864,1920.0,0.0,1920.0,1920.0,1910.2464415199822,91.31082238748071,1781.2731384999352,2027.7094379998744,133.03789128948128,13.821952352131918,114.9735826574038,153.09986111786864
pso,adaptive,32,32.0,10,136.03154462680735,14.422283519677663,115.58520193866303,155.43448139128822,1980.0,0.0,1980.0,1980.0,1910.2464415199822,91.31082238748071,1781.2731384999352,2027.7094379998744,136.03154462680735,14.422283519677663,115.58520193866303,155.43448139128822
pso,adaptive,33,33.0,10,138.85798288693303,15.773336574758915,116.24503107918116,159.42193503358925,2040.0,0.0,2040.0,2040.0,1910.2464415199822,91.31082238748071,1781.2731384999352,2027.7094379998744,138.85798288693303,15.773336574758915,116.24503107918116,159.42193503358925
pso,adaptive,34,34.0,10,140.93457179810554,16.787041561379795,116.43169774584784,163.4583692991497,2100.0,0.0,2100.0,2100.0,1910.2464415199822,91.31082238748071,1781.2731384999352,2027.7094379998744,140.93457179810554,16.787041561379795,116.43169774584784,163.4583692991497
pso,adaptive,35,35.0,10,142.3139182975429,16.9572925339534,117.98489496095232,164.02208437240608,2160.0,0.0,2160.0,2160.0,1922.3489516899688,90.97788685561778,1792.2727322999854,2038.8473932998024,142.3139182975429,16.9572925339534,117.98489496095232,164.02208437240608
pso,adaptive,36,36.0,10,143.96259112772154,16.552289702009688,121.44861445607135,164.64178408405726,2220.0,0.0,2220.0,2220.0,1922.3489516899688,90.97788685561778,1792.2727322999854,2038.8473932998024,143.96259112772154,16.552289702009688,121.44861445607135,164.64178408405726
pso,adaptive,37,37.0,10,145.2587410672173,16.239747300576322,124.80918524033429,165.7409850203183,2280.0,0.0,2280.0,2280.0,1922.3489516899688,90.97788685561778,1792.2727322999854,2038.8473932998024,145.2587410672173,16.239747300576322,124.80918524033429,165.7409850203183
pso,adaptive,38,38.0,10,145.8745819076282,16.404845049439345,125.02137268289135,166.07412696039307,2340.0,0.0,2340.0,2340.0,1922.3489516899688,90.97788685561778,1792.2727322999854,2038.8473932998024,145.8745819076282,16.404845049439345,125.02137268289135,166.07412696039307
pso,adaptive,39,39.0,10,146.70746526812303,16.45888233257304,125.85533138077687,166.87803692924007,2400.0,0.0,2400.0,2400.0,1922.3489516899688,90.97788685561778,1792.2727322999854,2038.8473932998024,146.70746526812303,16.45888233257304,125.85533138077687,166.87803692924007
pso,adaptive,40,40.0,10,147.34014154996262,16.36652263179673,126.35384537582895,167.13650274912362,2460.0,0.0,2460.0,2460.0,1933.3493416799697,91.03570471722176,1803.1226312000072,2049.881109499838,147.34014154996262,16.36652263179673,126.35384537582895,167.13650274912362
pso,adaptive,41,41.0,10,147.87618164156916,16.261274855474433,126.54051204249562,167.22983608245696,2520.0,0.0,2520.0,2520.0,1933.3493416799697,91.03570471722176,1803.1226312000072,2049.881109499838,147.87618164156916,16.261274855474433,126.54051204249562,167.22983608245696
pso,adaptive,42,42.0,10,148.3158916472598,16.054042909440973,127.37892023897392,167.41993139935312,2580.0,0.0,2580.0,2580.0,1933.3493416799697,91.03570471722176,1803.1226312000072,2049.881109499838,148.3158916472598,16.054042909440973,127.37892023897392,167.41993139935312
pso,adaptive,43,43.0,10,148.6694778203974,15.849260054141585,128.6949543602098,167.51326473268645,2640.0,0.0,2640.0,2640.0,1933.3493416799697,91.03570471722176,1803.1226312000072,2049.881109499838,148.6694778203974,15.849260054141585,128.6949543602098,167.51326473268645
pso,adaptive,44,44.0,10,152.25115177317656,21.106890868038416,128.9943491463594,196.542320831217,2750.5741484460195,159.92949981288723,2700.0,3205.7414844601963,1933.3493416799697,91.03570471722176,1803.1226312000072,2049.881109499838,152.25115177317656,21.106890868038416,128.9943491463594,196.542320831217
pso,adaptive,45,45.0,10,152.58829721548028,21.03275690969277,129.31463287629103,196.542320831217,2804.5741484460195,140.9558338518769,2760.0,3205.7414844601963,1943.007863179932,91.41722306474729,1813.6455250999425,2060.697127699619,152.58829721548028,21.03275690969277,129.31463287629103,196.542320831217
pso,adaptive,46,46.0,10,152.99666372207986,20.90314412286691,129.40796620962436,196.542320831217,2858.5741484460195,121.98216789086663,2820.0,3205.7414844601963,1943.007863179932,91.41722306474729,1813.6455250999425,2060.697127699619,152.99666372207986,20.90314412286691,129.40796620962436,196.542320831217
pso,adaptive,47,47.0,10,162.94631814079776,24.23629432224699,130.7655880647577,196.542320831217,3056.0991760003058,231.77811812354764,2880.0,3381.981526892389,1943.007863179932,91.41722306474729,1813.6455250999425,2060.697127699619,162.94631814079776,24.23629432224699,130.7655880647577,196.542320831217
pso,adaptive,48,48.0,10,169.08847915557067,22.940272368723402,130.85892139809104,196.542320831217,3188.6310646380552,222.21767712007104,2940.0,3422.6612046699897,1943.007863179932,91.41722306474729,1813.6455250999425,2060.697127699619,169.08847915557067,22.940272368723402,130.85892139809104,196.542320831217
pso,adaptive,49,49.0,10,172.10722307979313,18.94893218047186,142.27241196572012,196.542320831217,3263.9945962197758,197.97104698775158,3000.0,3513.635315817206,1943.007863179932,91.41722306474729,1813.6455250999425,2060.697127699619,172.10722307979313,18.94893218047186,142.27241196572012,196.542320831217
pso,adaptive,50,50.0,10,172.2530015573308,18.80715503351603,142.95430545779632,196.542320831217,3281.9945962197758,171.676298878545,3060.0,3513.635315817206,1946.2762760799494,91.956799139979,1813.6455250999425,2071.834041999653,172.2530015573308,18.80715503351603,142.95430545779632,196.542320831217
pso,adaptive,51,51.0,10,172.4943805559811,18.459250310931353,144.28630068109186,196.542320831217,3299.9945962197758,146.400026461215,3120.0,3513.635315817206,1946.2762760799494,91.956799139979,1813.6455250999425,2071.834041999653,172.4943805559811,18.459250310931353,144.28630068109186,196.542320831217
pso,adaptive,52,52.0,10,172.5352455777583,18.428687271828284,144.3796340144252,196.542320831217,3317.9945962197758,122.77289562054571,3180.0,3513.635315817206,1946.2762760799494,91.956799139979,1813.6455250999425,2071.834041999653,172.5352455777583,18.428687271828284,144.3796340144252,196.542320831217
pso,adaptive,53,53.0,10,177.69581755695532,13.632301438906076,159.9726925296431,196.542320831217,3422.1018902588316,158.63924371878255,3205.7414844601963,3699.649537404388,1946.2762760799494,91.956799139979,1813.6455250999425,2071.834041999653,177.69581755695532,13.632301438906076,159.9726925296431,196.542320831217
pso,adaptive,54,54.0,10,177.74750046598174,13.60314262345072,159.9726925296431,196.542320831217,3428.1018902588316,151.9815266544464,3205.7414844601963,3699.649537404388,1946.2762760799494,91.956799139979,1813.6455250999425,2071.834041999653,177.74750046598174,13.60314262345072,159.9726925296431,196.542320831217
pso,adaptive,55,55.0,10,177.75683379931507,13.59807961513841,159.9726925296431,196.542320831217,3434.1018902588316,147.4800299727564,3205.7414844601963,3699.649537404388,1947.3704956699512,93.66606761466844,1813.6455250999425,2082.7762378996704,177.75683379931507,13.59807961513841,159.9726925296431,196.542320831217
pso,adaptive,56,56.0,10,177.81331107506026,13.568772038314483,159.9726925296431,196.542320831217,3440.1018902588316,145.33524705767022,3205.7414844601963,3699.649537404388,1947.3704956699512,93.66606761466844,1813.6455250999425,2082.7762378996704,177.81331107506026,13.568772038314483,159.9726925296431,196.542320831217
pso,adaptive,57,57.0,10,177.82264440839361,13.56414904299101,159.9726925296431,196.542320831217,3446.1018902588316,145.65132623448014,3205.7414844601963,3699.649537404388,1947.3704956699512,93.66606761466844,1813.6455250999425,2082.7762378996704,177.82264440839361,13.56414904299101,159.9726925296431,196.542320831217
pso,adaptive,58,58.0,10,177.86010529802232,13.546225047234039,159.9726925296431,196.542320831217,3452.1018902588316,148.41254539428894,3205.7414844601963,3699.649537404388,1947.3704956699512,93.66606761466844,1813.6455250999425,2082.7762378996704,177.86010529802232,13.546225047234039,159.9726925296431,196.542320831217
pso,adaptive,59,59.0,10,177.90164249774384,13.5275357803118,159.9726925296431,196.542320831217,3458.1018902588316,153.48699758272946,3205.7414844601963,3699.649537404388,1947.3704956699512,93.66606761466844,1813.6455250999425,2082.7762378996704,177.90164249774384,13.5275357803118,159.9726925296431,196.542320831217
pso,adaptive,60,60.0,10,177.9109758310772,13.5235083263397,159.9726925296431,196.542320831217,3464.1018902588316,160.65563551743122,3205.7414844601963,3699.649537404388,1947.3704956699512,93.66606761466844,1813.6455250999425,2082.7762378996704,177.9109758310772,13.5235083263397,159.9726925296431,196.542320831217
pso,adaptive,61,61.0,10,180.03799568581917,14.265254875228669,159.9726925296431,196.542320831217,3506.8868180204327,250.48205356221214,3205.7414844601963,4087.8492776160183,1947.3704956699512,93.66606761466844,1813.6455250999425,2082.7762378996704,180.03799568581917,14.265254875228669,159.9726925296431,196.542320831217
pso,adaptive,62,62.0,10,180.03799568581917,14.265254875228669,159.9726925296431,196.542320831217,3506.8868180204327,250.48205356221214,3205.7414844601963,4087.8492776160183,1947.3704956699512,93.66606761466844,1813.6455250999425,2082.7762378996704,180.03799568581917,14.265254875228669,159.9726925296431,196.542320831217
pso,adaptive,63,63.0,10,180.03799568581917,14.265254875228669,159.9726925296431,196.542320831217,3506.8868180204327,250.48205356221214,3205.7414844601963,4087.8492776160183,1947.3704956699512,93.66606761466844,1813.6455250999425,2082.7762378996704,180.03799568581917,14.265254875228669,159.9726925296431,196.542320831217
pso,adaptive,64,64.0,10,180.03799568581917,14.265254875228669,159.9726925296431,196.542320831217,3506.8868180204327,250.48205356221214,3205.7414844601963,4087.8492776160183,1947.3704956699512,93.66606761466844,1813.6455250999425,2082.7762378996704,180.03799568581917,14.265254875228669,159.9726925296431,196.542320831217
pso,static_frozen,0,0.0,10,17.41716950529079,0.0,17.41716950529079,17.41716950529079,60.0,0.0,60.0,60.0,21.334564200020395,0.0,21.334564200020395,21.334564200020395,17.41716950529079,0.0,17.41716950529079,17.41716950529079
pso,static_frozen,1,1.0,10,20.328898302767588,0.0,20.328898302767588,20.328898302767588,120.0,0.0,120.0,120.0,21.334564200020395,0.0,21.334564200020395,21.334564200020395,20.328898302767588,0.0,20.328898302767588,20.328898302767588
pso,static_frozen,2,2.0,10,25.27485167937211,0.0,25.27485167937211,25.27485167937211,180.0,0.0,180.0,180.0,21.334564200020395,0.0,21.334564200020395,21.334564200020395,25.27485167937211,0.0,25.27485167937211,25.27485167937211
pso,static_frozen,3,3.0,10,30.56072248536949,0.0,30.56072248536949,30.56072248536949,240.0,0.0,240.0,240.0,21.334564200020395,0.0,21.334564200020395,21.334564200020395,30.56072248536949,0.0,30.56072248536949,30.56072248536949
pso,static_frozen,4,4.0,10,35.32916194026929,0.0,35.32916194026929,35.32916194026929,300.0,0.0,300.0,300.0,21.334564200020395,0.0,21.334564200020395,21.334564200020395,35.32916194026929,0.0,35.32916194026929,35.32916194026929
pso,static_frozen,5,5.0,10,37.36234260206839,0.0,37.36234260206839,37.36234260206839,360.0,0.0,360.0,360.0,21.334564200020395,0.0,21.334564200020395,21.334564200020395,37.36234260206839,0.0,37.36234260206839,37.36234260206839
pso,static_frozen,6,6.0,10,40.25801271367233,0.0,40.25801271367233,40.25801271367233,420.0,0.0,420.0,420.0,21.334564200020395,0.0,21.334564200020395,21.334564200020395,40.25801271367233,0.0,40.25801271367233,40.25801271367233
pso,static_frozen,7,7.0,10,45.13231792771671,0.0,45.13231792771671,45.13231792771671,480.0,0.0,480.0,480.0,21.334564200020395,0.0,21.334564200020395,21.334564200020395,45.13231792771671,0.0,45.13231792771671,45.13231792771671
pso,static_frozen,8,8.0,10,48.87583208470176,0.0,48.87583208470176,48.87583208470176,540.0,0.0,540.0,540.0,21.334564200020395,0.0,21.334564200020395,21.334564200020395,48.87583208470176,0.0,48.87583208470176,48.87583208470176
